#{"t_start": 1666814757.230863, "env_id": "smb-up-right-v0"}
r,l,t 
68.809334,6,57302.351619
554.223448,28,57305.868982
83.286051,7,57307.336116
85.981934,7,57308.900526
558.541059,28,57312.386044
551.163979,28,57315.657052
78.711476,7,57316.917162
551.675667,28,57319.98584
555.171388,28,57323.313995
9.026141,1,57324.897567
556.382302,28,57327.990774
556.43308,28,57331.083066
77.413591,7,57332.422289
551.540219,28,57336.371309
555.852891,28,57339.930002
553.180141,28,57343.791503
553.252875,28,57346.695395
80.819462,7,57348.145465
544.168121,28,57351.579903
76.854134,7,57353.005582
556.264491,28,57357.536998
555.19291,28,57360.780285
550.731111,28,57363.912384
555.413222,28,57367.144775
552.94387,28,57371.087577
553.60605,28,57373.886442
556.958195,28,57377.386442
51.896887,5,57378.762355
547.9802,28,57382.130955
554.887448,28,57385.845681
555.788565,28,57389.146917
554.676721,28,57392.169144
556.93364,28,57395.479917
80.114582,7,57396.903746
550.707353,28,57400.735604
559.035151,28,57404.18433
556.42903,28,57406.806206
85.215999,7,57408.221518
558.305075,28,57411.89042
84.284024,7,57413.222179
556.861318,28,57416.506217
557.617224,28,57419.481526
80.355933,7,57420.821357
554.452542,28,57424.419993
556.482767,28,57427.764051
354.352754,19,57430.137322
80.530804,7,57431.773132
557.178392,28,57435.277251
552.964508,28,57438.371634
556.908828,28,57441.6827
557.122314,28,57444.82666
550.215792,28,57448.227826
80.181958,7,57451.017606
549.552203,28,57454.33233
543.619127,28,57457.772657
551.17983,28,57461.31076
80.358379,7,57463.046856
557.058998,28,57466.466879
554.597885,28,57470.18242
549.333135,28,57474.06585
558.606243,28,57477.183869
556.341709,28,57480.187312
550.823869,28,57482.839699
82.957164,7,57484.554761
543.930078,28,57488.108905
558.331544,28,57491.504655
555.03272,28,57494.464239
556.656485,28,57498.326646
556.482463,28,57501.308931
557.264239,28,57504.792022
554.721907,28,57508.17804
552.628534,28,57511.540319
79.640878,7,57512.876232
553.832134,28,57516.811829
70.567724,6,57518.368429
555.43384,28,57521.019122
33.309269,3,57522.220073
76.899863,7,57523.462857
556.140866,28,57526.290896
79.097671,7,57527.664837
557.352338,28,57531.059968
554.693659,28,57534.624897
550.022672,28,57537.50992
550.171998,28,57540.51889
559.445316,28,57544.329959
68.817285,6,57546.292788
555.12515,28,57549.764845
85.318734,7,57551.296864
557.478651,28,57554.613221
57.277065,5,57556.138187
557.240346,28,57559.283414
556.234806,28,57562.527583
555.125237,28,57565.799547
556.68168,28,57569.430404
557.836995,28,57572.038669
84.678537,7,57573.462512
557.037987,28,57576.964339
554.074092,28,57580.121089
558.456853,28,57583.519884
77.467164,7,57584.814518
78.439628,7,57586.163767
555.104894,28,57589.127387
80.484897,7,57590.548486
552.67765,28,57593.808358
557.519913,28,57597.263047
81.232191,7,57598.653953
555.735004,28,57601.906315
81.676763,7,57603.413108
558.97751,28,57606.406932
559.010321,28,57609.649632
555.858198,28,57613.220555
80.401035,7,57614.675685
553.933717,28,57617.938518
80.392367,7,57619.453868
554.110812,28,57623.467302
70.627095,6,57624.818351
82.223451,7,57626.247433
556.967508,28,57629.50711
555.551274,28,57633.443453
559.04529,28,57636.160193
557.336328,28,57639.301337
555.152594,28,57641.923093
81.427017,7,57643.394751
557.162712,28,57647.068727
550.04862,28,57650.638868
554.196255,28,57653.981852
542.644973,28,57657.402268
77.307816,7,57658.749741
559.884271,28,57662.108813
80.570541,7,57663.468903
558.753822,28,57666.417834
555.68819,28,57669.838809
555.931303,28,57673.345726
551.187784,28,57676.559284
551.15913,28,57679.619889
554.520361,28,57683.043719
552.721055,28,57687.410635
555.993864,28,57690.305443
554.443756,28,57693.828801
547.367526,28,57696.344164
553.576067,28,57700.021423
558.637328,28,57703.346107
557.893704,28,57706.874079
555.68466,28,57710.466457
542.737683,28,57713.637921
81.98204,7,57715.914748
550.964046,28,57719.661894
556.478736,28,57723.458075
553.205942,28,57726.701227
557.352032,28,57729.334662
553.352234,28,57732.068949
81.100589,7,57733.75864
552.926422,28,57736.814875
80.352892,7,57738.357538
554.661702,28,57741.592266
552.100689,28,57744.712511
556.961403,28,57747.2926
68.658927,6,57748.684001
550.528466,28,57751.702257
556.147174,28,57754.793579
75.973729,7,57756.48903
559.081366,28,57759.632419
552.85578,28,57762.842901
12.915503,1,57764.021711
554.010898,28,57768.39187
553.289708,28,57771.395206
550.543937,28,57774.604578
542.371616,28,57777.748018
554.664894,28,57780.953198
558.273386,28,57784.343814
78.154697,7,57785.820416
556.103223,28,57789.550806
549.745331,28,57792.736263
77.015869,7,57794.021213
556.777346,28,57797.167991
552.634483,28,57799.95125
554.63443,28,57803.02027
556.53707,28,57806.756962
559.555503,28,57809.971503
554.59546,28,57813.010086
551.180584,28,57816.144128
31.686967,3,57817.30952
556.207794,28,57820.646976
67.350899,6,57822.045918
553.60882,28,57825.003682
539.928906,28,57828.100246
558.792858,28,57830.929164
554.658,28,57835.104302
551.231248,28,57838.336161
550.915281,28,57841.44216
553.485346,28,57844.232028
553.108181,28,57847.843393
577.651177,28,57851.402159
550.896568,28,57854.431619
539.251741,28,57857.380699
556.068722,28,57860.635073
79.272308,7,57861.861672
551.451525,28,57865.096694
558.991028,28,57868.197068
554.056812,28,57871.326358
557.526566,28,57874.813358
557.687726,28,57878.266356
553.566922,28,57908.38961
556.184968,28,57912.082103
554.105156,28,57915.660632
81.821538,7,57917.05717
553.56308,28,57920.324686
55.109822,5,57921.710914
553.473298,28,57925.446391
80.639482,7,57926.778935
556.041428,28,57930.189944
557.605845,28,57933.389759
555.705718,28,57963.412855
553.393998,28,57966.577417
555.530183,28,57969.778933
554.508599,28,57972.852901
551.89143,28,57976.28499
556.157269,28,57979.31093
79.678356,7,57980.604979
556.03668,28,57983.589474
547.210799,28,57986.562694
550.593189,28,57989.526932
84.663853,7,57991.677509
554.229906,28,57994.5663
543.686066,28,57997.729552
557.61455,28,58000.621982
55.286729,5,58001.931401
552.131642,28,58004.579808
556.55991,28,58008.238521
558.254374,28,58011.749183
550.090474,28,58015.274345
549.272145,28,58019.161679
558.719747,28,58023.394882
554.283608,28,58026.65144
554.847574,28,58030.295152
556.371585,28,58033.63911
548.263736,28,58037.145807
552.582334,28,58040.14282
61.663676,6,58041.791744
545.956638,28,58045.239933
80.210684,7,58046.568985
553.801111,28,58049.653312
555.285491,28,58052.49329
556.192558,28,58055.791216
551.362229,28,58058.975401
554.100476,28,58062.610087
558.191678,28,58065.942177
555.744517,28,58068.817834
80.435853,7,58070.181311
79.246348,7,58071.547408
558.00652,28,58074.124955
555.813534,28,58077.667217
554.287064,28,58080.589785
553.340908,28,58083.946426
556.360284,28,58086.840792
555.270459,28,58090.216207
9.181514,1,58091.255665
551.606341,28,58094.294274
556.344535,28,58097.731489
554.56924,28,58101.798
79.157132,7,58103.076804
558.121195,28,58105.892897
79.074636,7,58108.403543
78.1919,7,58109.88532
76.708956,7,58111.452852
554.544172,28,58114.657151
552.309308,28,58118.051737
553.983573,28,58121.573648
544.146148,28,58125.490384
554.399813,28,58128.7119
553.052126,28,58131.730192
557.699612,28,58134.214537
554.538666,28,58137.255117
552.812918,28,58140.273824
555.736131,28,58143.342998
84.26318,7,58144.73614
55.984689,5,58145.985365
553.89992,28,58149.160865
86.549828,7,58150.648027
81.266213,7,58152.064013
551.315795,28,58155.298066
553.059035,28,58158.703223
553.796746,28,58162.28614
78.371786,7,58163.668917
68.760529,7,58165.129151
554.612262,28,58169.103575
556.551773,28,58171.809561
77.092453,7,58173.410275
557.537351,28,58176.654354
556.428737,28,58179.656873
79.298032,7,58182.198837
74.370993,7,58183.581657
77.758319,7,58185.410265
78.156247,7,58186.739579
545.728958,28,58190.304058
554.645292,28,58194.039957
553.751078,28,58197.137446
553.598228,28,58199.840915
558.357858,28,58202.577624
559.840342,28,58205.677676
76.498106,7,58208.109752
550.542613,28,58211.275079
555.695714,28,58214.581648
30.376198,3,58216.942092
558.246354,28,58220.486308
554.085023,28,58223.661793
45.593256,7,58224.901438
554.663641,28,58228.345906
552.779555,28,58231.435249
558.156491,28,58234.791298
56.675965,5,58235.957279
85.703078,7,58237.804083
558.591776,28,58240.826391
78.113168,7,58242.417406
555.969766,28,58245.481657
78.445451,7,58273.268012
57.129062,6,58274.862424
553.24348,28,58277.934892
8.640377,1,58279.072601
553.409712,28,58283.277328
554.149795,28,58286.298596
557.036356,28,58289.431262
556.939919,28,58292.818323
550.083425,28,58296.005044
558.076677,28,58300.377915
557.644332,28,58304.333063
557.999795,28,58307.571966
554.534218,28,58310.724797
557.585234,28,58314.334477
550.187738,28,58317.238935
557.268398,28,58321.120939
75.872435,7,58322.382317
549.255403,28,58325.454737
41.941183,7,58327.040267
48.179818,4,58328.464733
553.077379,28,58331.737838
553.617635,28,58334.53654
543.689465,28,58338.287471
543.162462,28,58342.003493
557.365365,28,58344.797748
556.409368,28,58348.008191
559.744278,28,58351.750652
79.398048,7,58353.280409
43.258322,7,58354.718245
550.863244,28,58358.545061
13.616257,1,58359.613875
8.913387,1,58360.962598
557.544015,28,58370.098123
551.589126,28,58373.456298
34.222635,7,58374.76186
566.301032,28,58378.508277
599.680612,28,58381.756751
560.114522,28,58384.400346
557.247388,28,58388.083159
553.043298,28,58391.354801
558.930244,28,58394.690519
556.455206,28,58397.833046
556.913683,28,58401.494131
67.772419,6,58403.078965
551.817152,28,58405.927156
556.656507,28,58409.316566
558.515816,28,58412.044812
552.508559,28,58415.550689
556.400088,28,58418.753263
558.162557,28,58422.449793
79.483461,7,58423.796912
554.265491,28,58427.039617
558.316011,28,58430.146875
544.532076,28,58433.579079
80.003588,7,58434.911498
554.292016,28,58438.122068
555.759464,28,58443.103167
557.305261,28,58446.503473
556.787869,28,58449.794606
556.437193,28,58452.596835
554.317233,28,58455.867824
81.700486,7,58457.38588
85.502869,7,58458.747237
77.144131,7,58460.00699
12.915503,1,58461.478302
69.413154,6,58463.170193
543.3971,28,58466.86909
557.236938,28,58470.139938
553.554114,28,58473.346125
555.196236,28,58476.946002
559.476094,28,58480.109027
550.376434,28,58483.178707
556.03408,28,58486.254357
557.118513,28,58489.770502
542.227487,28,58493.2535
556.166244,28,58496.429462
556.425753,28,58499.74067
79.059991,7,58501.08448
78.061661,7,58502.567497
590.285686,28,58506.898782
76.26569,7,58508.259314
558.726421,28,58511.848872
558.801135,28,58515.39531
555.938083,28,58519.278117
550.512279,28,58523.341485
556.880259,28,58527.067669
557.252071,28,58530.034239
556.992925,28,58534.206846
561.803938,28,58537.157728
79.574063,7,58538.589733
554.4044,28,58541.920138
579.111095,28,58545.26522
553.675444,28,58548.500511
552.884294,28,58551.561336
13.535756,1,58552.620409
553.980039,28,58556.486997
44.322446,4,58557.882415
58.396719,5,58559.101158
553.385997,28,58563.096878
554.24552,28,58566.348385
82.227691,7,58567.608309
555.150248,28,58570.755179
555.113776,28,58574.347059
566.991857,28,58577.767211
558.263059,28,58581.20766
80.294524,7,58582.538242
82.258189,7,58583.96535
79.217555,7,58585.393195
550.343256,28,58588.393155
78.902026,7,58589.697481
551.907846,28,58593.072689
75.768238,7,58594.507619
75.806614,7,58595.939467
82.351176,7,58597.641987
555.852685,28,58600.928504
82.827826,7,58602.391076
78.184887,7,58603.766466
79.471118,7,58605.342726
554.053091,28,58608.735495
79.232473,7,58610.939179
689.757061,28,58614.11119
558.371071,28,58617.536455
559.115176,28,58621.256865
584.372736,28,58624.050976
583.233872,28,58627.408726
554.872226,28,58630.856991
547.684622,28,58633.90152
548.635628,28,58637.099834
584.244701,28,58640.293293
556.089291,28,58643.803409
20.191577,2,58646.463767
555.046871,28,58649.420139
556.95046,28,58653.032005
549.072322,28,58656.665306
77.259028,7,58658.024447
59.024803,5,58659.240985
551.87256,28,58662.761877
556.965559,28,58666.347399
544.757792,28,58669.881328
80.957158,7,58671.946104
552.073526,28,58675.004484
543.29499,28,58680.254736
551.439487,28,58683.658668
556.300875,28,58686.907635
556.309164,28,58690.107237
12.18379,1,58691.11655
554.149573,28,58694.323909
555.95823,28,58697.939681
551.124526,28,58701.779848
551.775722,28,58704.930348
555.398597,28,58707.965276
554.871049,28,58711.377177
558.309305,28,58714.459101
80.691124,7,58715.862703
81.513081,7,58717.243522
558.121159,28,58719.843163
556.131158,28,58723.194983
556.587833,28,58726.584808
10.672558,1,58728.331037
79.764304,7,58730.00002
76.082909,7,58731.532655
552.52032,28,58734.528502
552.962771,28,58737.534424
559.822254,28,58740.814279
554.605153,28,58744.066787
556.628267,28,58747.634132
555.270954,28,58750.644585
552.871241,28,58753.473587
555.606554,28,58756.251609
553.982264,28,58760.211098
560.503654,28,58763.240609
553.742602,28,58766.251279
57.379355,5,58767.589051
556.395068,28,58771.526676
554.458582,28,58775.0708
550.520752,28,58780.367082
78.651051,7,58781.719041
554.820685,28,58784.794222
80.50208,7,58786.345054
76.516872,7,58787.720083
79.98721,7,58789.113653
79.63994,7,58790.495239
556.415997,28,58793.825893
75.252758,7,58795.073766
553.31171,28,58798.313756
556.898591,28,58801.768492
83.369251,7,58803.415381
556.92739,28,58806.584203
554.922958,28,58809.545317
552.800889,28,58812.932605
556.520603,28,58816.158443
561.366257,28,58819.234571
553.775505,28,58822.031901
546.051502,28,58825.692003
79.88726,7,58827.484549
79.979082,7,58828.81817
554.090368,28,58831.99487
9.000633,1,58833.293149
558.766283,28,58836.614584
556.625535,28,58840.280912
558.321197,28,58843.510984
549.004838,28,58846.913738
551.896063,28,58850.341587
556.715367,28,58854.122401
